POTUS|614552886731780097|2015-06-26 21:56:40|So inspired by the grace shown by the Simmons family and all the victims' families in Charleston. #HateWontWin http://t.co/jMS0SDUYui
POTUS|614435467120001024|2015-06-26 14:10:05|Today is a big step in our march toward equality. Gay and lesbian couples now have the right to marry, just like anyone else. #LoveWins
POTUS|614119220440367105|2015-06-25 17:13:26|The uninsured rate is the lowest it's ever been. Let's keep at it until every American has quality, affordable health insurance.
POTUS|614114880786956288|2015-06-25 16:56:11|More than 137 million Americans have guaranteed access to preventive care like cancer screenings and birth control at no out-of-pocket cost.
POTUS|614111236620427265|2015-06-25 16:41:43|Women can no longer be charged more for health coverage just for being women.
POTUS|614108370832891904|2015-06-25 16:30:19|129 million Americans with pre-existing conditions can no longer be denied health coverage.
POTUS|614104506410901504|2015-06-25 16:14:58|More than 16 million Americans have gained health coverage after 5 years of the Affordable Care Act.
POTUS|614101662349848576|2015-06-25 16:03:40|Today's decision is a victory for every hardworking American. Access to quality, affordable health care is a right, not a privilege.
POTUS|613130677303799809|2015-06-22 23:45:19|Good luck Team USA – make us proud out there! #OneNationOneTeam http://t.co/btu3dRXPbr
POTUS|612437278019973120|2015-06-21 01:50:00|Expressions of sympathy aren’t enough. It’s time we do something about this.
POTUS|612437042207834112|2015-06-21 01:49:04|Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel.
POTUS|612433183297142784|2015-06-21 01:33:44|Good point, Mitt. https://t.co/Ryusfp8Xbh
POTUS|611993830980747265|2015-06-19 20:27:54|In the midst of darkest tragedy, the decency and goodness of the American people shines through in these families. https://t.co/aYtAKrWwCY
POTUS|611675003436843008|2015-06-18 23:20:59|Inspired by what @Pontifex wrote on climate change. Agree we have a moral responsibility to act to protect our kids and God's creation.
POTUS|611227969030328321|2015-06-17 17:44:38|Thrilled to formally recognize @LorettaLynch as the people's lawyer. You'll have no better partner in the fight for equality and justice.
POTUS|611026361491324929|2015-06-17 04:23:31|What a team win for the Warriors and an epic season for Steph. Kudos to LeBron and the Cavs for an unbelievable effort under adversity.
POTUS|610820023968514048|2015-06-16 14:43:36|Congrats to my hometown @NHLBlackhawks on 3 titles in 6 years - we'll see you and The Cup at the White House!
